pair_id,pair_role,unordered_entity_a,unordered_entity_b,label,train_entity_1,train_entity_2,holdout_entity_1,holdout_entity_2,reverse_split
pair_000042,query,entity_0705,entity_0709,1,entity_0705,entity_0709,entity_0709,entity_0705,test
pair_000043,demo,entity_0047,entity_0048,1,entity_0048,entity_0047,entity_0047,entity_0048,train
pair_000044,query,entity_0083,entity_0085,1,entity_0085,entity_0083,entity_0083,entity_0085,test
pair_000045,query,entity_0123,entity_0847,0,entity_0123,entity_0847,entity_0847,entity_0123,validation
pair_000046,query,entity_0555,entity_0970,0,entity_0555,entity_0970,entity_0970,entity_0555,test
pair_000047,demo,entity_0118,entity_0120,1,entity_0118,entity_0120,entity_0120,entity_0118,train
pair_000048,query,entity_0862,entity_0865,1,entity_0862,entity_0865,entity_0865,entity_0862,validation
pair_000049,query,entity_0143,entity_0150,1,entity_0143,entity_0150,entity_0150,entity_0143,test
pair_000050,query,entity_0573,entity_0577,1,entity_0573,entity_0577,entity_0577,entity_0573,test
pair_000051,query,entity_0671,entity_0674,1,entity_0674,entity_0671,entity_0671,entity_0674,test
pair_000052,demo,entity_0592,entity_0595,1,entity_0595,entity_0592,entity_0592,entity_0595,train
pair_000053,query,entity_0451,entity_0458,1,entity_0451,entity_0458,entity_0458,entity_0451,test
pair_000054,query,entity_0945,entity_0947,1,entity_0947,entity_0945,entity_0945,entity_0947,test
pair_000055,demo,entity_0526,entity_0530,1,entity_0530,entity_0526,entity_0526,entity_0530,train
pair_000056,query,entity_0011,entity_0323,0,entity_0323,entity_0011,entity_0011,entity_0323,test
pair_000057,query,entity_0321,entity_0877,0,entity_0877,entity_0321,entity_0321,entity_0877,test
pair_000058,demo,entity_0172,entity_0418,0,entity_0418,entity_0172,entity_0172,entity_0418,train
pair_000059,query,entity_0611,entity_0619,1,entity_0611,entity_0619,entity_0619,entity_0611,test
pair_000060,query,entity_0181,entity_0187,1,entity_0187,entity_0181,entity_0181,entity_0187,test
pair_000061,query,entity_0062,entity_0313,0,entity_0313,entity_0062,entity_0062,entity_0313,test
pair_000062,demo,entity_0857,entity_0918,0,entity_0857,entity_0918,entity_0918,entity_0857,train
pair_000063,query,entity_0501,entity_0922,0,entity_0922,entity_0501,entity_0501,entity_0922,test
pair_000064,demo,entity_0345,entity_0628,0,entity_0345,entity_0628,entity_0628,entity_0345,train
pair_000065,query,entity_0853,entity_0859,1,entity_0859,entity_0853,entity_0853,entity_0859,test
pair_000066,query,entity_0207,entity_0863,0,entity_0863,entity_0207,entity_0207,entity_0863,test
pair_000067,demo,entity_0548,entity_0549,1,entity_0548,entity_0549,entity_0549,entity_0548,train
pair_000068,query,entity_0952,entity_0957,1,entity_0952,entity_0957,entity_0957,entity_0952,test
pair_000069,query,entity_0024,entity_0029,1,entity_0029,entity_0024,entity_0024,entity_0029,test
pair_000070,query,entity_0586,entity_0594,0,entity_0594,entity_0586,entity_0586,entity_0594,validation
pair_000071,query,entity_0186,entity_0187,1,entity_0186,entity_0187,entity_0187,entity_0186,test
pair_000072,query,entity_0022,entity_0366,0,entity_0022,entity_0366,entity_0366,entity_0022,test
pair_000073,demo,entity_0671,entity_0677,1,entity_0677,entity_0671,entity_0671,entity_0677,train
pair_000074,demo,entity_0395,entity_0654,0,entity_0654,entity_0395,entity_0395,entity_0654,train
pair_000075,query,entity_0248,entity_0250,1,entity_0250,entity_0248,entity_0248,entity_0250,validation
pair_000076,query,entity_0066,entity_0936,0,entity_0066,entity_0936,entity_0936,entity_0066,test
pair_000077,query,entity_0005,entity_0255,0,entity_0005,entity_0255,entity_0255,entity_0005,test
pair_000078,query,entity_0172,entity_0175,1,entity_0172,entity_0175,entity_0175,entity_0172,test
pair_000079,query,entity_0372,entity_0373,1,entity_0372,entity_0373,entity_0373,entity_0372,test
pair_000080,query,entity_0173,entity_0464,0,entity_0173,entity_0464,entity_0464,entity_0173,test
pair_000081,query,entity_0445,entity_0450,1,entity_0450,entity_0445,entity_0445,entity_0450,test
pair_000082,query,entity_0567,entity_0761,0,entity_0567,entity_0761,entity_0761,entity_0567,validation
pair_000083,demo,entity_0287,entity_0332,0,entity_0332,entity_0287,entity_0287,entity_0332,train
pair_000084,query,entity_0836,entity_0838,1,entity_0838,entity_0836,entity_0836,entity_0838,test
pair_000085,query,entity_0231,entity_0239,1,entity_0239,entity_0231,entity_0231,entity_0239,test
pair_000086,query,entity_0356,entity_0360,1,entity_0356,entity_0360,entity_0360,entity_0356,test
pair_000087,demo,entity_0222,entity_0307,0,entity_0222,entity_0307,entity_0307,entity_0222,train
pair_000088,query,entity_0838,entity_0839,1,entity_0839,entity_0838,entity_0838,entity_0839,test
pair_000089,query,entity_0663,entity_0664,1,entity_0663,entity_0664,entity_0664,entity_0663,validation
pair_000090,query,entity_0282,entity_0284,1,entity_0282,entity_0284,entity_0284,entity_0282,test
pair_000091,query,entity_0194,entity_0643,0,entity_0194,entity_0643,entity_0643,entity_0194,test
pair_000092,query,entity_0493,entity_0500,1,entity_0500,entity_0493,entity_0493,entity_0500,test
pair_000093,demo,entity_0147,entity_0777,0,entity_0777,entity_0147,entity_0147,entity_0777,train
pair_000094,query,entity_0273,entity_0449,0,entity_0449,entity_0273,entity_0273,entity_0449,test
pair_000095,query,entity_0057,entity_0059,1,entity_0059,entity_0057,entity_0057,entity_0059,test
pair_000096,query,entity_0035,entity_0037,1,entity_0035,entity_0037,entity_0037,entity_0035,test
pair_000097,demo,entity_0704,entity_0706,1,entity_0704,entity_0706,entity_0706,entity_0704,train
pair_000098,demo,entity_0023,entity_0877,0,entity_0023,entity_0877,entity_0877,entity_0023,train
pair_000099,demo,entity_0517,entity_0903,0,entity_0903,entity_0517,entity_0517,entity_0903,train
pair_000100,demo,entity_0215,entity_0798,0,entity_0215,entity_0798,entity_0798,entity_0215,train
pair_000101,query,entity_0751,entity_0792,0,entity_0792,entity_0751,entity_0751,entity_0792,test
pair_000102,query,entity_0842,entity_0875,0,entity_0875,entity_0842,entity_0842,entity_0875,test
pair_000103,query,entity_0417,entity_0880,0,entity_0417,entity_0880,entity_0880,entity_0417,test
pair_000104,query,entity_0876,entity_0877,1,entity_0876,entity_0877,entity_0877,entity_0876,test
pair_000105,demo,entity_0153,entity_0157,1,entity_0153,entity_0157,entity_0157,entity_0153,train
pair_000106,demo,entity_0511,entity_0702,0,entity_0511,entity_0702,entity_0702,entity_0511,train
pair_000107,demo,entity_0442,entity_0450,1,entity_0442,entity_0450,entity_0450,entity_0442,train
pair_000108,query,entity_0611,entity_0844,0,entity_0844,entity_0611,entity_0611,entity_0844,test
pair_000109,query,entity_0882,entity_0924,0,entity_0924,entity_0882,entity_0882,entity_0924,test
pair_000110,query,entity_0196,entity_0197,1,entity_0196,entity_0197,entity_0197,entity_0196,test
pair_000111,query,entity_0463,entity_0468,1,entity_0468,entity_0463,entity_0463,entity_0468,validation
pair_000112,query,entity_0966,entity_0970,1,entity_0966,entity_0970,entity_0970,entity_0966,test
pair_000113,query,entity_0442,entity_0443,1,entity_0442,entity_0443,entity_0443,entity_0442,test
pair_000114,query,entity_0843,entity_0850,1,entity_0850,entity_0843,entity_0843,entity_0850,test
pair_000115,query,entity_0246,entity_0412,0,entity_0412,entity_0246,entity_0246,entity_0412,test
pair_000116,query,entity_0427,entity_0428,1,entity_0428,entity_0427,entity_0427,entity_0428,validation
pair_000117,query,entity_0284,entity_0646,0,entity_0646,entity_0284,entity_0284,entity_0646,validation
pair_000118,query,entity_0692,entity_0694,1,entity_0694,entity_0692,entity_0692,entity_0694,test
pair_000119,query,entity_0054,entity_0060,1,entity_0054,entity_0060,entity_0060,entity_0054,test
pair_000120,demo,entity_0552,entity_0554,1,entity_0552,entity_0554,entity_0554,entity_0552,train
pair_000121,demo,entity_0604,entity_0606,1,entity_0604,entity_0606,entity_0606,entity_0604,train
pair_000122,demo,entity_0923,entity_0925,1,entity_0925,entity_0923,entity_0923,entity_0925,train
pair_000123,query,entity_0534,entity_0537,1,entity_0537,entity_0534,entity_0534,entity_0537,validation
pair_000124,query,entity_0915,entity_0916,1,entity_0916,entity_0915,entity_0915,entity_0916,test
pair_000125,query,entity_0931,entity_0932,1,entity_0931,entity_0932,entity_0932,entity_0931,test
pair_000126,query,entity_0626,entity_0821,0,entity_0626,entity_0821,entity_0821,entity_0626,test
pair_000127,query,entity_0328,entity_0409,0,entity_0328,entity_0409,entity_0409,entity_0328,test
pair_000128,query,entity_0381,entity_0471,0,entity_0471,entity_0381,entity_0381,entity_0471,test
pair_000129,query,entity_0301,entity_0606,0,entity_0606,entity_0301,entity_0301,entity_0606,test
pair_000130,demo,entity_0290,entity_0337,0,entity_0337,entity_0290,entity_0290,entity_0337,train
pair_000131,query,entity_0049,entity_0050,1,entity_0049,entity_0050,entity_0050,entity_0049,test
pair_000132,query,entity_0341,entity_0346,1,entity_0346,entity_0341,entity_0341,entity_0346,test
pair_000133,query,entity_0099,entity_0719,0,entity_0099,entity_0719,entity_0719,entity_0099,test
pair_000134,query,entity_0135,entity_0398,0,entity_0135,entity_0398,entity_0398,entity_0135,test
pair_000135,query,entity_0684,entity_0844,0,entity_0844,entity_0684,entity_0684,entity_0844,test
pair_000136,query,entity_0476,entity_0676,0,entity_0476,entity_0676,entity_0676,entity_0476,test
pair_000137,demo,entity_0947,entity_0949,1,entity_0947,entity_0949,entity_0949,entity_0947,train
pair_000138,query,entity_0221,entity_0564,0,entity_0221,entity_0564,entity_0564,entity_0221,test
pair_000139,query,entity_0062,entity_0329,0,entity_0329,entity_0062,entity_0062,entity_0329,test
pair_000140,query,entity_0042,entity_0048,1,entity_0048,entity_0042,entity_0042,entity_0048,test
pair_000141,query,entity_0332,entity_0335,1,entity_0335,entity_0332,entity_0332,entity_0335,test
pair_000142,query,entity_0957,entity_0960,1,entity_0960,entity_0957,entity_0957,entity_0960,test
pair_000143,query,entity_0697,entity_0698,1,entity_0698,entity_0697,entity_0697,entity_0698,test
pair_000144,demo,entity_0120,entity_0255,0,entity_0120,entity_0255,entity_0255,entity_0120,train
pair_000145,demo,entity_0346,entity_0350,1,entity_0350,entity_0346,entity_0346,entity_0350,train
pair_000146,query,entity_0822,entity_0829,1,entity_0822,entity_0829,entity_0829,entity_0822,validation
pair_000147,query,entity_0012,entity_0957,0,entity_0957,entity_0012,entity_0012,entity_0957,test
pair_000148,demo,entity_0484,entity_0894,0,entity_0894,entity_0484,entity_0484,entity_0894,train
pair_000149,query,entity_0822,entity_0827,1,entity_0827,entity_0822,entity_0822,entity_0827,test
pair_000150,demo,entity_0812,entity_0820,1,entity_0812,entity_0820,entity_0820,entity_0812,train
pair_000151,query,entity_0882,entity_0887,1,entity_0882,entity_0887,entity_0887,entity_0882,test
pair_000152,query,entity_0764,entity_0768,1,entity_0768,entity_0764,entity_0764,entity_0768,test
pair_000153,query,entity_0339,entity_0340,1,entity_0340,entity_0339,entity_0339,entity_0340,test
pair_000154,demo,entity_0025,entity_0555,0,entity_0555,entity_0025,entity_0025,entity_0555,train
pair_000155,query,entity_0212,entity_0422,0,entity_0422,entity_0212,entity_0212,entity_0422,test
pair_000156,query,entity_0063,entity_0422,0,entity_0063,entity_0422,entity_0422,entity_0063,test
pair_000157,query,entity_0125,entity_0401,0,entity_0401,entity_0125,entity_0125,entity_0401,test
pair_000158,query,entity_0862,entity_0868,1,entity_0862,entity_0868,entity_0868,entity_0862,test
pair_000159,query,entity_0603,entity_0604,1,entity_0604,entity_0603,entity_0603,entity_0604,validation
pair_000160,demo,entity_0466,entity_0553,0,entity_0553,entity_0466,entity_0466,entity_0553,train
pair_000161,demo,entity_0590,entity_0869,0,entity_0590,entity_0869,entity_0869,entity_0590,train
pair_000162,query,entity_0516,entity_0587,0,entity_0587,entity_0516,entity_0516,entity_0587,test
pair_000163,demo,entity_0651,entity_0659,1,entity_0659,entity_0651,entity_0651,entity_0659,train
pair_000164,query,entity_0262,entity_0263,1,entity_0263,entity_0262,entity_0262,entity_0263,test
pair_000165,query,entity_0105,entity_0108,1,entity_0105,entity_0108,entity_0108,entity_0105,test
pair_000166,query,entity_0828,entity_0830,1,entity_0830,entity_0828,entity_0828,entity_0830,test
pair_000167,query,entity_0511,entity_0516,1,entity_0516,entity_0511,entity_0511,entity_0516,test
pair_000168,query,entity_0887,entity_0890,1,entity_0890,entity_0887,entity_0887,entity_0890,test
pair_000169,query,entity_0004,entity_0007,1,entity_0004,entity_0007,entity_0007,entity_0004,validation
pair_000170,query,entity_0860,entity_0973,0,entity_0973,entity_0860,entity_0860,entity_0973,test
pair_000171,query,entity_0204,entity_0210,1,entity_0210,entity_0204,entity_0204,entity_0210,test
pair_000172,demo,entity_0846,entity_0847,1,entity_0846,entity_0847,entity_0847,entity_0846,train
pair_000173,query,entity_0644,entity_0647,1,entity_0644,entity_0647,entity_0647,entity_0644,test
pair_000174,demo,entity_0479,entity_0699,0,entity_0699,entity_0479,entity_0479,entity_0699,train
pair_000175,query,entity_0891,entity_0899,1,entity_0899,entity_0891,entity_0891,entity_0899,test
pair_000176,demo,entity_0682,entity_0924,0,entity_0682,entity_0924,entity_0924,entity_0682,train
pair_000177,query,entity_0317,entity_0541,0,entity_0541,entity_0317,entity_0317,entity_0541,test
pair_000178,query,entity_0346,entity_0349,1,entity_0346,entity_0349,entity_0349,entity_0346,validation
pair_000179,query,entity_0197,entity_0198,1,entity_0197,entity_0198,entity_0198,entity_0197,validation
pair_000180,demo,entity_0635,entity_0638,1,entity_0635,entity_0638,entity_0638,entity_0635,train
pair_000181,query,entity_0415,entity_0878,0,entity_0415,entity_0878,entity_0878,entity_0415,test
pair_000182,demo,entity_0119,entity_0432,0,entity_0432,entity_0119,entity_0119,entity_0432,train
pair_000183,query,entity_0229,entity_0696,0,entity_0696,entity_0229,entity_0229,entity_0696,test
pair_000184,query,entity_0776,entity_0779,1,entity_0779,entity_0776,entity_0776,entity_0779,test
pair_000185,query,entity_0131,entity_0134,1,entity_0131,entity_0134,entity_0134,entity_0131,test
pair_000186,demo,entity_0941,entity_0950,1,entity_0950,entity_0941,entity_0941,entity_0950,train
pair_000187,query,entity_0921,entity_0926,1,entity_0926,entity_0921,entity_0921,entity_0926,test
pair_000188,query,entity_0741,entity_0746,1,entity_0741,entity_0746,entity_0746,entity_0741,test
pair_000189,query,entity_0100,entity_0941,0,entity_0941,entity_0100,entity_0100,entity_0941,test
pair_000190,query,entity_0851,entity_0854,1,entity_0854,entity_0851,entity_0851,entity_0854,test
pair_000191,demo,entity_0204,entity_0673,0,entity_0204,entity_0673,entity_0673,entity_0204,train
pair_000192,query,entity_0214,entity_0319,0,entity_0319,entity_0214,entity_0214,entity_0319,validation
pair_000193,query,entity_0982,entity_0989,1,entity_0982,entity_0989,entity_0989,entity_0982,test
pair_000194,demo,entity_0372,entity_0377,1,entity_0377,entity_0372,entity_0372,entity_0377,train
pair_000195,demo,entity_0565,entity_0570,1,entity_0565,entity_0570,entity_0570,entity_0565,train
pair_000196,query,entity_0291,entity_0293,1,entity_0293,entity_0291,entity_0291,entity_0293,test
pair_000197,query,entity_0005,entity_0010,1,entity_0005,entity_0010,entity_0010,entity_0005,test
pair_000198,demo,entity_0601,entity_0627,0,entity_0601,entity_0627,entity_0627,entity_0601,train
pair_000199,query,entity_0225,entity_0226,1,entity_0225,entity_0226,entity_0226,entity_0225,test
pair_000200,demo,entity_0676,entity_0755,0,entity_0676,entity_0755,entity_0755,entity_0676,train
pair_000201,query,entity_0055,entity_0927,0,entity_0055,entity_0927,entity_0927,entity_0055,test
pair_000202,query,entity_0054,entity_0304,0,entity_0054,entity_0304,entity_0304,entity_0054,test
pair_000203,query,entity_0400,entity_0482,0,entity_0482,entity_0400,entity_0400,entity_0482,test
pair_000204,query,entity_0335,entity_0338,1,entity_0338,entity_0335,entity_0335,entity_0338,test
pair_000205,demo,entity_0729,entity_0730,1,entity_0729,entity_0730,entity_0730,entity_0729,train
pair_000206,query,entity_0843,entity_0848,1,entity_0843,entity_0848,entity_0848,entity_0843,test
pair_000207,query,entity_0817,entity_0856,0,entity_0817,entity_0856,entity_0856,entity_0817,validation
pair_000208,query,entity_0655,entity_0697,0,entity_0697,entity_0655,entity_0655,entity_0697,test
pair_000209,query,entity_0763,entity_0764,1,entity_0763,entity_0764,entity_0764,entity_0763,test
pair_000210,query,entity_0165,entity_0361,0,entity_0165,entity_0361,entity_0361,entity_0165,test
pair_000211,demo,entity_0831,entity_0932,0,entity_0932,entity_0831,entity_0831,entity_0932,train
pair_000212,demo,entity_0185,entity_0868,0,entity_0868,entity_0185,entity_0185,entity_0868,train
pair_000213,query,entity_0107,entity_0193,0,entity_0193,entity_0107,entity_0107,entity_0193,test
pair_000214,query,entity_0070,entity_0186,0,entity_0186,entity_0070,entity_0070,entity_0186,test
pair_000215,demo,entity_0321,entity_0692,0,entity_0321,entity_0692,entity_0692,entity_0321,train
pair_000216,demo,entity_0321,entity_0892,0,entity_0892,entity_0321,entity_0321,entity_0892,train
pair_000217,demo,entity_0575,entity_0646,0,entity_0575,entity_0646,entity_0646,entity_0575,train
pair_000218,query,entity_0854,entity_0856,1,entity_0856,entity_0854,entity_0854,entity_0856,test
pair_000219,demo,entity_0262,entity_0267,1,entity_0262,entity_0267,entity_0267,entity_0262,train
pair_000220,query,entity_0949,entity_0950,1,entity_0949,entity_0950,entity_0950,entity_0949,test
pair_000221,demo,entity_0397,entity_0509,0,entity_0509,entity_0397,entity_0397,entity_0509,train
pair_000222,demo,entity_0367,entity_0659,0,entity_0367,entity_0659,entity_0659,entity_0367,train
pair_000223,query,entity_0109,entity_0110,1,entity_0109,entity_0110,entity_0110,entity_0109,test
pair_000224,query,entity_0182,entity_0190,1,entity_0190,entity_0182,entity_0182,entity_0190,test
pair_000225,demo,entity_0746,entity_0749,1,entity_0746,entity_0749,entity_0749,entity_0746,train
pair_000226,query,entity_0011,entity_0016,1,entity_0016,entity_0011,entity_0011,entity_0016,test
pair_000227,query,entity_0024,entity_0545,0,entity_0545,entity_0024,entity_0024,entity_0545,test
pair_000228,query,entity_0724,entity_0730,1,entity_0724,entity_0730,entity_0730,entity_0724,validation
pair_000229,query,entity_0311,entity_0328,0,entity_0311,entity_0328,entity_0328,entity_0311,test
pair_000230,demo,entity_0661,entity_0670,1,entity_0661,entity_0670,entity_0670,entity_0661,train
pair_000231,query,entity_0056,entity_0168,0,entity_0168,entity_0056,entity_0056,entity_0168,test
pair_000232,query,entity_0533,entity_0652,0,entity_0533,entity_0652,entity_0652,entity_0533,test
pair_000233,query,entity_0752,entity_0755,1,entity_0755,entity_0752,entity_0752,entity_0755,test
pair_000234,query,entity_0555,entity_0557,1,entity_0557,entity_0555,entity_0555,entity_0557,test
pair_000235,query,entity_0648,entity_0942,0,entity_0648,entity_0942,entity_0942,entity_0648,test
pair_000236,query,entity_0872,entity_0880,1,entity_0880,entity_0872,entity_0872,entity_0880,test
pair_000237,demo,entity_0473,entity_0479,1,entity_0473,entity_0479,entity_0479,entity_0473,train
pair_000238,query,entity_0103,entity_0822,0,entity_0103,entity_0822,entity_0822,entity_0103,test
pair_000239,demo,entity_0722,entity_0727,1,entity_0727,entity_0722,entity_0722,entity_0727,train
pair_000240,query,entity_0475,entity_0552,0,entity_0552,entity_0475,entity_0475,entity_0552,test
pair_000241,query,entity_0384,entity_0386,1,entity_0384,entity_0386,entity_0386,entity_0384,test
pair_000242,query,entity_0425,entity_0428,1,entity_0425,entity_0428,entity_0428,entity_0425,test
pair_000243,query,entity_0347,entity_0352,0,entity_0352,entity_0347,entity_0347,entity_0352,validation
pair_000244,query,entity_0096,entity_0704,0,entity_0704,entity_0096,entity_0096,entity_0704,test
pair_000245,query,entity_0984,entity_0989,1,entity_0989,entity_0984,entity_0984,entity_0989,test
pair_000246,query,entity_0302,entity_0647,0,entity_0302,entity_0647,entity_0647,entity_0302,test
pair_000247,query,entity_0924,entity_0925,1,entity_0925,entity_0924,entity_0924,entity_0925,test
pair_000248,query,entity_0021,entity_0026,1,entity_0021,entity_0026,entity_0026,entity_0021,test
pair_000249,query,entity_0545,entity_0714,0,entity_0714,entity_0545,entity_0545,entity_0714,test
pair_000250,query,entity_0193,entity_0196,1,entity_0196,entity_0193,entity_0193,entity_0196,test
pair_000251,query,entity_0928,entity_0930,1,entity_0928,entity_0930,entity_0930,entity_0928,test
pair_000252,query,entity_0322,entity_0327,1,entity_0322,entity_0327,entity_0327,entity_0322,validation
pair_000253,demo,entity_0461,entity_0464,1,entity_0461,entity_0464,entity_0464,entity_0461,train
pair_000254,demo,entity_0581,entity_0614,0,entity_0581,entity_0614,entity_0614,entity_0581,train
pair_000255,demo,entity_0137,entity_0793,0,entity_0137,entity_0793,entity_0793,entity_0137,train
pair_000256,demo,entity_0102,entity_0110,1,entity_0110,entity_0102,entity_0102,entity_0110,train
pair_000257,query,entity_0356,entity_0521,0,entity_0356,entity_0521,entity_0521,entity_0356,validation
pair_000258,demo,entity_0118,entity_0759,0,entity_0118,entity_0759,entity_0759,entity_0118,train
pair_000259,demo,entity_0724,entity_0728,1,entity_0728,entity_0724,entity_0724,entity_0728,train
pair_000260,query,entity_0162,entity_0163,1,entity_0162,entity_0163,entity_0163,entity_0162,test
pair_000261,query,entity_0392,entity_0394,1,entity_0392,entity_0394,entity_0394,entity_0392,test
pair_000262,query,entity_0141,entity_0336,0,entity_0336,entity_0141,entity_0141,entity_0336,test
pair_000263,query,entity_0043,entity_0405,0,entity_0043,entity_0405,entity_0405,entity_0043,test
pair_000264,query,entity_0868,entity_0908,0,entity_0908,entity_0868,entity_0868,entity_0908,test
pair_000265,query,entity_0497,entity_0730,0,entity_0730,entity_0497,entity_0497,entity_0730,validation
pair_000266,demo,entity_0073,entity_0079,1,entity_0073,entity_0079,entity_0079,entity_0073,train
pair_000267,query,entity_0134,entity_0681,0,entity_0134,entity_0681,entity_0681,entity_0134,test
pair_000268,query,entity_0125,entity_0359,0,entity_0359,entity_0125,entity_0125,entity_0359,validation
pair_000269,query,entity_0439,entity_0440,1,entity_0440,entity_0439,entity_0439,entity_0440,validation
pair_000270,query,entity_0807,entity_0809,1,entity_0807,entity_0809,entity_0809,entity_0807,test
pair_000271,demo,entity_0694,entity_0698,1,entity_0698,entity_0694,entity_0694,entity_0698,train
pair_000272,query,entity_0071,entity_0072,1,entity_0072,entity_0071,entity_0071,entity_0072,test
pair_000273,demo,entity_0140,entity_0577,0,entity_0577,entity_0140,entity_0140,entity_0577,train
pair_000274,query,entity_0156,entity_0160,1,entity_0160,entity_0156,entity_0156,entity_0160,validation
pair_000275,query,entity_0194,entity_0196,1,entity_0194,entity_0196,entity_0196,entity_0194,test
pair_000276,query,entity_0127,entity_0322,0,entity_0127,entity_0322,entity_0322,entity_0127,test
pair_000277,demo,entity_0182,entity_0183,1,entity_0183,entity_0182,entity_0182,entity_0183,train
pair_000278,demo,entity_0853,entity_0854,1,entity_0853,entity_0854,entity_0854,entity_0853,train
pair_000279,query,entity_0444,entity_0450,1,entity_0450,entity_0444,entity_0444,entity_0450,test
pair_000280,query,entity_0184,entity_0190,1,entity_0190,entity_0184,entity_0184,entity_0190,test
pair_000281,demo,entity_0535,entity_0536,1,entity_0536,entity_0535,entity_0535,entity_0536,train
pair_000282,query,entity_0180,entity_0641,0,entity_0641,entity_0180,entity_0180,entity_0641,test
pair_000283,query,entity_0403,entity_0410,1,entity_0403,entity_0410,entity_0410,entity_0403,test
pair_000284,query,entity_0302,entity_0307,1,entity_0307,entity_0302,entity_0302,entity_0307,test
pair_000285,query,entity_0043,entity_0044,1,entity_0043,entity_0044,entity_0044,entity_0043,test
pair_000286,query,entity_0080,entity_0594,0,entity_0594,entity_0080,entity_0080,entity_0594,validation
